,sentiment,text
4377,-1,finnair said that the cancellation of flights would cause daily losses of x ac million us million 
4378,-1,food sales totalled eur mn in october representing a decrease of from october 
4379,-1,adp news may bank of america bofa downgraded today its ratings on swedishfinnish paper maker stora enso oyj hel sterv and on finnish sector player upmkymmene oyj hel upm v to underperf
4380,-1,operating profit excluding nonrecurring items totaled eur mn compared to eur mn in the corresponding period in 
4381,-1,raute reported a loss per share of eur for the first half of against eps of eur in the corresponding period of 
4382,-1,the air traffic of finland has been in stoppage since then 
4383,-1,the hack had been extra nefarious because the tweets activated without being clicked on it was enough for web surfers to move their mouse cursors over them 
4384,-1,the move was triggered by weak demand for forestry equipment and the uncertain market situation 
4385,-1,the situation of coated magazine printing paper will continue to be weak 
4386,-1,a high court in finland has fined seven local asphalt companies more than lion million for operating a cartel 
4387,-1,the estonian electronic components factory elcoteq is running out of material because of the closure of air traffic 
4388,-1,all the ferries had run into trouble just outside the stockholm archipelago made up of more than islands 
4389,-1,and us energy executives say high steel prices are threatening energy exploration 
4390,-1,as capacity was cut with the passenger load factor was down percentage points 
4391,-1,at present the trade mark pitprodukt is littleknown outside the northwest of russia 
4392,-1,copper lead and nickel also dropped hbos hbos plummeted to pence after saying this year 
4393,-1,divisional sales demand in the half remained inconsistent it added 
4394,-1,during the strike finnair estimates to incur a net loss of between eur m and eur m per day 
4395,-1,earnings per share eps dropped to eur from eur 
4396,-1,emsa deputy chairman of the board juri lember told bns on wednesday that this was the first time he heard about the strike as the swedish side had not informed the estonian union yet 
4397,-1,finnair s passenger load factor which measures the number of sold seats as a share of all available seats dropped by percentage points to in september 
4398,-1,frost sold shares for million at per share compared with friday s high of and low of 
4399,-1,fullyear operating result for was million negative 
4400,-1,glaston s net profit for the third quarter of dropped to mln euro mln from mln euro mln for the corresponding period of 
4401,-1,in q of the company s result before taxes from continuing operations excluding nonrecurring items totalled eur mn compared to eur mn in the corresponding period in 
4402,-1,kone said in court papers that the union action delayed repairs to elevators at the federal courthouse on jan and the saltonstall state office building on jan 
4403,-1,lt s net profit for the whole dropped to eur million from eur million for 
4404,-1,lassila tikanoja s operating profit excluding nonrecurring and imputed items for the second quarter was eur m down from eur m a year ago 
4405,-1,last year s third quarter result had been burdened by costs stemming from restructuring in the us 
4406,-1,many of the commercial vessels had got stuck in the narrow bay of bothnia where the ice is thicker and around the aaland islands 
4407,-1,net cash flow from operating activities was a negative eur mn compared to eur mn in the corresponding period in 
4408,-1,net cash from operating activities was a negative eur mn compared to eur mn in 
4409,-1,net sales dropped by yearonyear to eur million 
4410,-1,net sales have been eaten by the weak us dollar 
4411,-1,nordic banks have already had to write off sizable loans in latvia with swedbank nordea dnb nor and seb reporting combined losses in excess of billion in the period to against a backdrop of near economic meltdown in latvia 
4412,0,nordic walking was first used as a summer training method by crosscountry skiers 
4413,-1,okmetic expects its net sales for the first half of to be less than in 
4414,-1,on top of that the us commerce department published worsethanexpected construction spending figures for november 
4415,0,operating loss landed at eur m including oneoffs and at eur m excluding oneoffs 
4416,-1,operating profit excluding nonrecurring items totaled eur mn down from eur mn in the corresponding period in 
4417,-1,operating profit excluding nonrecurring items totalled eur mn down from eur mn 
4418,-1,operating profit excluding nonrecurring items totalled eur mn down from eur mn in the corresponding period in 
4419,-1,operating profit excluding nonrecurring items amounted to eur mn down from eur mn yearonyear 
4420,-1,operating profit excluding nonrecurring items was eur million compared to eur million 
4421,-1,relations with the city have been further damaged by comments from mr ashley criticising city investors and analysts as cry babies 
4422,-1,reported operating margin was a negative 
4423,-1,stora chief executive jouko karvinen has described the russian tariff hikes as a threat to the future of the forest products industry in finland 
4424,-1,swedbank s shares have been hardest hit of the swedish banks by the ongoing international financial crisis 
4425,-1,the acquisition of landsbanken sverige in burdened the performance with eur mn 
4426,-1,the currency effect had a pct or mln euro mln negative impact on the revenue 
4427,-1,the finnish company previously said its operating result will be lower than the breakeven posted a year earlier 
4428,-1,the maritime administration said the ships had ignored warnings about the icy conditions 
4429,-1,the offer deemed too low by finnlines board stands until pm tomorrow 
4430,-1,the period s sales dropped to eur million from eur million according to the interim report released today 
4431,-1,the recent troubles simply make neteller cheaper 
4432,-1,the union filed a grievance over the company s overtime assignment policies 
4433,-1,therefore the company s result will remain weaker than that of 
4434,-1,vaisala s net profit for the third quarter of dropped to mln euro mln from mln euro mln for the same period of 
4435,-1, the considerably weaker us dollar and british pound had an impact on sales and average prices in euros upm said 
4436,-1, the implementation of these programs has had and will have negative impacts on and earnings mr meiklejohn said 
4437,-1, we can say that the number of deals has become normalized by the moment and therefore we have decided to devalue our apartments now on sale he added 
4438,-1, we cut our frequency to new york last year which explains the fall he said 
4439,-1, we see that the market continues to be tight in magazine papers and our target is to close the deals by the end of the year 
4440,-1,a survey conducted by taloustutkimus for sampo life shows that companies are badly prepared to losing key staff members 
4441,-1,agricultural newspaper maaseudun tulevaisuus had readers representing a decrease of 
4442,-1,at cet arcelormittal had lost to eur on euronext paris coming at the lead of the bluechip fallers 
4443,-1,cash flow from operations in januarydecember was a negative eur mn compared to eur mn in the corresponding period in 
4444,-1,eps dropped to eur from eur 
4445,-1,kiosk and cinema operations have suffered in particular 
4446,-1,kone shares dropped percent to x ac us in helsinki 
4447,-1,ramirent made million kroons eur mln loss last year the year before the company was million kroons in the black 
4448,-1,return on capital employed roce was a negative compared to in 
4449,-1,stora enso s target has been cut to eur from eur and holmen s target to sek from sek 
4450,-1,the dismissed staff members will now take the matter to court unless it can be settled outside 
4451,-1,the eu commission said earlier it had fined thyssenkrupp united technologies corp s otis schindler ag and kone oyj a total of mln eur for alleged cartel activity in the lift market going back twelve years 
4452,-1,the one dark spot on the horizon however was the company s performance in the finnish bottled water market 
4453,-1,the period s sales dropped to eur m from eur m according to the interim report released today 
4454,-1,yit lodged counter claims against neste oil totaling some eur m primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project 
4455,1, the stable outlook reflects nokia s strong market position in the global mobile handset market strong cash flow generation and very conservative balance sheet said raab 
4456,1,these financing arrangements will enable the company to ensure in line with its treasury policy that it has sufficient financial instruments at its disposal for its potential capital requirements 
4457,1,according to karhinen oppohjola is an exciting enterprise because the cooperation will bring huge opportunities for customers and the company itself 
4458,1,based upon its unique fiber expertise and innovative approach the company has a strong market position in several business areas in which it operates 
4459,1,efficiency improvement measures january finnish stationery and gift retailer tiimari hel tii v said today that it will continue to improve its operational efficiency by focusing on its profitable core operations 
4460,1,efore s results for the last quarter showed an even faster improvement as the company managed to better source its components 
4461,1,technical indicators for the stock are bullish and sp gives nok a positive stars out of buy ranking 
4462,1,the broker highlights cargotec as its preferred stock in the sector as it is a pure play on global cargo and container handling and it expects it to play an active role in further consolidating the industry 
4463,1,the restructuring creates a more efficient organization with increased operational focus and stable profitability and leads to more efficient production said bo annvik head of specialty stainless 
4464,1, we re delighted with the move says morna cowie coowner above it s double the size of our current shop and has a lovely feel to it 
4465,1,elcoteq has a proven track record in electronics manufacturing services ems and a global factory network coupled with modern manufacturing equipment and consistent systems and processes 
4466,0,previously the company also delivered about of the steel used in oasis of the seas allure of the seas sister ship completed last year 
4467,1,the main strength of the cooperation project lies in merging the knowhow of two large companies 
4468,1,the dutch broker noted that nokian tyres reported a good first quarter in above or in line with consensus 
4469,1,the nokian tyre proves its high safety excellently in the important driving qualities stability with mark handling and braking on wet road with 
4470,1,the respondents praised finnair s reliability finnishness and understanding of its target group 
4471,0,this ideally placed them in a position to tap into the potential of clean technology 
4472,1,the longstanding partnership and commitment enable both parties to develop their respective operations and esl shipping will also have the opportunity to update its fleet and improve its efficiency 
4473,1,thanks to his wide contact network and good knowledge of market and business environment he will give a great contribution to the further development of our indian operations tells incap s president ceo juhani hanninen 
4474,0,a comprehensive range of cuttolength and slitting services will allow ruukki in particular to serve light engineering customers who relocate their production to the st petersburg area 
4475,0,creating interfaces that are more similar to interactions in the real world can enable experiences that are more natural and intuitive in the same way that modern games and movies are more immersive through the use of realistic d graphics 
4476,0,fiskars will be undertaking community projects throughout the uk and they are also on the lookout for local volunteers who are interested in helping out with the selected restoration projects 
4477,0,internet business news m communications ltd as part of a drive to protect users of its internet banking service barclays bank has announced that it is to recommend fsecure internet security to its customers 
4478,1,tieto was looking for an energy solution which would best support the idea of sustainable development and we were happy to be able to provide such a solution saysjouni haikarainen vice president fortum 
4479,0,according to rautaruukki the company wants to promote the use of emissionfree energy sources 
4480,0,atria chose the delight to attract consumers in the age group to its atria fresh range of microwaveable meals 
4481,1,i use natural fibers to make the clothes more comfortable to allow your skin to breathe and to be ecofriendly 
4482,0,in addition a good biological durability is achieved 
4483,0,the newlycompleted allure of the seas and its identical sister ship oasis of the seas which was completed last year are the world s largest cruise ships 
4484,0,the recruits who have completed the kretailer trainee program are qualified to start a career as independent retailers in kstores 
4485,0,wins acceptance december finnish industrial machinery company metso oyj hel meo v said today it will complete its takeover offer for textile company tamfelt oyj abp hel tafks after acquiring of its shares and votes 
4486,1, we love activision s fresh colorful approach to rapala we fish said kelly brockpahler rapala 
4487,0,a light bright and pretty addition to your life it will also keep a few pennies in your bank account 
4488,0,all amer sports companies develop and manufacture technically advanced products that improve the performance of active sports participants 
4489,1,at the same time i am delighted by the fact that we were able to accomplish the organization with our own team members 
4490,0,in addition we will launch a versatile online service to complete the traditional printed newspaper mr valkama says 
4491,0,stora enso said delight was suitable for a wide range of applications including food cosmetics home decoration and leisure products 
4492,1,we are very proud to be able to use this kind of innovative mobile service for voting in elections 
4493,1,tim cockroft brings with him an excellent track record having more than years experience moreover tim has successfully developed the capital markets operations at kaupthing singer friedlander involving corporate finance and broking with a focus on midmarket companies 
4494,0,the board further said the company omitted to tender for a substantial part of the works and as such they had rightfully been found nonresponsive by the evaluation team 
4495,1, after a long unprofitable period the food division posted a profitable result which speaks of a healthier cost structure and a new approach in business operations rihko said 
4496,1, while concerns remain longer term size and scale may enable nokia to hold on to its newfound margin improvements in the near term the analyst wrote 
4497,1,continuing operations turned an operating loss of eur mn a slight improvement from a loss of eur mn a year earlier 
4498,1,earnings per share were higher at against a year before and ahead of market consensus of eur 
4499,1,wærtsilæ s solution has been selected for its low fuel consumption environmentally sound technology and global service support 
4500,1,dirk jones head of financial institutions client sales management gts citigroup inc said citi is extremely pleased to be providing global custody services to pohjola group bank 
4501,1,the company said it estimates to make a slight profit thanks to costcutting measures 
4502,1,the previously concluded adaptation measures concerning other staff were adequate for the time being and the planning operations continue as before at the plant the company said 
4503,1,the previously concluded adaptation measures concerning the other personnel are adequate for the time being raute said 
4504,1, after fixing our homebase cutting costs and closing the nonprofitable units we are now looking at going forward she said 
4505,1, september finnish waste management and recycling company lassila tikanoja expands its operations in russia by introducing its recently completed recycling plant in the city of dubna near moscow 
4506,1,rory fitzgerald general manager operations bristol port said with the use of low maintenance technology we can save up to per cent on servicing plus the load sensing hydraulics can save us an extra to per cent on fuel consumption 
4507,0, method and system for controlling a hard disk drive using a multimediacard physical interface was invented by marko ahvenainen ruutana finland 
4508,0,the odd square metre plot that stockmann has bought for the nevsky center shopping center is located on nevsky prospect st petersburg s high street next to the vosstaniya square underground station in the immediate vicinity of moscow station 
4509,1,the court found telecominvest s arguments convincing 
4510,0,the other actions include the cutting of the expensive weekend shifts the freezing of the production bonus system and by a general costcutting program 
4511,0,typically the transmission power level can be decreased when the interference noise is above a predefined value 
4512,0,bioheapleaching makes extraction of metals from low grade ore economically viable 
4513,1,dubai nokia has announced the launch of comes with music its groundbreaking service which introduces a new way for people to enjoy music 
4514,-1,rapala vmc corporation stock exchange release october at am kaupthing bank oyj kapthing has informed rapala vmc corporation rapala that it has interrupted the liquidity providing for rapala s share for the time being 
4515,0,steve jackson ebusiness analyst at satama and former ceo of aboavista said google broke the mold when they gave away google analytics for free 
4516,0,sukhraj dulai of the block of boni sue court a culdesac on the city s north side started the vehicle and went inside his house about am tuesday leaving the garage door open 
4517,0,the negotiations concern salaried and senior salaried employees and are scheduled to be completed in six weeks 
4518,0,typical enduses include roof structures floorings walls and ceilings nonvisible structures in vehicles packaging and boxes construction site structures fencing and shelters and formwork with a limited number of concrete pourings 
4519,0,we offer challenging and interesting employment for over people in countries throughout europe 
4520,0,we offer our clients integrated management consulting total solutions for complex projects and efficient bestinclass design and supervision 
4521,0, our research shows that access to information technology has been one of the limiting factors for most small businesses especially when they work in a heterogenous network based environment 
4522,1, block lamp harri koskinen s light was introduced in and has been a bestseller ever since 
4523,0,amer which bought salomon from adidas in october said the job cuts are aimed at boosting competitiveness 
4524,-1,however this increases signaling traffic which wastes network resources and allows fewer smartphones to connect 
4525,0,in a note to clients published the dutch broker described the company s third quarter results as soft although it also noted that elcoteq retained its guidance dealers said 
4526,0,m communications disclaims all liability for information provided within information on on the world wide web 
4527,0,rosen was cautious about being too optimistic inregard to the second half of the year 
4528,0,the eb tough voip field phone is equipped with an integrated speaker ethernet and shdsl connectivity and enables several innovative applications 
4529,-1,the first ship has been delayed and is estimated to be completed in spring 
4530,-1,tallink silja attributes the significant drop to problems with the booking system that was taken into operation in october the sale of trailer ferry sky wind and the route between stockholm and riga which has won passengers from the helsinkistockholm route 
4531,-1,finnlines estimated in its annual general meeting that will be financially a tough year due to large investments 
4532,-1, adjustment to the fall in price level in contrast has been less effective 
4533,-1, march goldman sachs estimates that there are negative prospects for the norwegian mobile operations of norway s telenor asa osl tel and sweden s teliasonera ab sto tlsn in the short term 
4534,1,to ensure low operational cost for radio networks the bts modules can be configured software upgraded and diagnosed remotely 
4535,-1,based on the first quarter result existing order backlog and new order prospects the company expects that fullyear sales will contract by from the gross margin will stay at a healthy level and the operating profit margin will be lower than in due to lower sales volume 
4536,1,key shareholders of finnish it services provider tietoenator oyj on friday rejected a hostile eur billion billion offer from buyout shop nordic capital giving new life to a possible counter offer from blackstone group lp and norwegian telecom telenor asa 
4537,0,he answers questions on how many visitors conversations gets how big the team is and what the problems are when setting up social media channels 
4538,-1,stores march finnish stationery and gift retailer tiimari hel tii v said yesterday that it will cut a total of jobs in its units tiimari retail ltd and gallerix finland ltd as a result of the closure of shops 
4539,0,a local waste management company turun seudun jætehuolto has planned to set up a tonne wasteburning facility 
4540,0,according to chairman michael hornborg the organizations has merely criticised raisio s weak performance 
4541,1,as a result the russia s import restrictions on finnish dairy companies will be canceled on august 
4542,0,finnish forestry company upmkymmene and waste management company lassila tikanoja said on jan they were planning to produce ethanol and energy from commercial and industrial waste 
4543,-1,only the driver was left in the car with the suspect who was kidnapped and forced at gunpoint to drive to durham 
4544,0,pge belchatow runs the gw belchatow coalfired power plant and fortum has intentions to start a ccs demonstration project jointly with teollisuuden voima oyj tvo another finnish utility at the their jointly owned mw meripori coalfired facility 
4545,0,the chain has been trying to cut its own costs pressuring vendors such as fitness equipment manufacturer precor to slash prices 
4546,0,biotie northamerican licensing partner somaxon pharmaceuticals started a phase iiiii clinical study in patients suffering from pathological gambling and a pilot phase ii study in nicotine addiction smoking cessation 
4547,0,for hour news try icis news wwwiciscom click trial then icis news
4548,0,he wore a black beanietype cap and a black jacket 
4549,-1,the administrators have indicated a need for job cuts at the irish insurer over the next months 
4550,0,the products have a low salt and fat content 
4551,-1,the total need for staff cuts corresponds to about manyears 
4552,0,according to product manager lassi hietanen building a power plant that burns mixed waste in helsinki may not be a good idea because this reduces the production of combined power plants using natural gas 
4553,-1,according to scanfil demand for telecommunications network products has fluctuated significantly in the third quarter of and the situation is expected to remain unstable for the rest of the year 
4554,-1,finnair believes the strike will cause it daily net losses in excess of eur mn due to canceled reservations and passenger rerouting 
4555,-1,helsinki thomson financial shares closed little changed with cargotec and huhtamaki dropping sharply on disappointing secondquarter reports 
4556,-1,the airline estimated that the cancellation of its flights due to the closure of european airspace and the process of recommencing traffic have caused a the company a loss of eur m including the costs of stranded passengers accommodation 
4557,-1,the announcement comes two weeks before a key licensing agreement expires between between the two companies which are embroiled in a disagreement over royalty payments for texas instrument chips which use qualcommpatented technology 
4558,-1,in finland oppohjola s staff union is boycotting the group s insurance sales tasks because the company has refused to take the sale of insurance into account in determining wages 
4559,-1,ruukki group calculates that it has lost eur mn in the failed project 
4560,-1,samsung currently occupies third place and lost ground during the quarter dropping by to an share overall 
4561,-1,the baltimore police and fire pension which has about billion lost about million in madoff ponzi scheme 
4562,-1,vanhanen said the strike would be extremely damaging as some participants and reporters begin to arrive in finland for the oneday eu summit with russian president vladimir putin in lahti about kilometers miles north of helsinki 
4563,-1, small firms are suffering at the moment because they are likely to have money trouble he added 
4564,-1,altogether finnair has canceled over flights because of the strike 
4565,-1,operating result excluding oneoff items totaled eur mn compared to eur mn in continuing operations excluding oneoff items in 
4566,-1,dealers said the share was largely hit by investor disappointment about a refining margin of just usd per barrel for the quarter and the performance of its shipping unit which saw ebit drop to mln eur from mln eur a year amid a fall in volumes and tanker rates 
4567,-1,making matters more difficult the company said it has been grappling with higher oil and gas prices which have pushed up the cost of energy raw materials and transportation 
4568,1, beyond the improved voice capabilities customers now have a streamlined way to comply with recalls and other traceability requirements providing them with a competitive advantage 
4569,1,finnair was able to operate most of its leisure flights despite the strike 
4570,0,the business idea of budget sport is to offer customers a wide range of highquality sports equipment and clothing at low prices the company said 
4571,0,one of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard 
4572,0,one of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard company said in a statement received by lesprom network 
4573,-1,small investors have voiced fears that the shares will end up with risk investors 
4574,-1,the result will also be burdened by increased fixed costs associated with operations in china and restructuring costs in japan 
4575,1,as part of the transaction mreal and sappi have also signed a longterm agreement on the supply of pulp and bctmp and other smaller services and supplies 
4576,0,sales were down per cent in finland and up per cent abroad where sales were lifted by the strong growth in sales in russia and lithuania 
4577,0,in asia earlier japan s nikkei index fell percent and hong kong s hang seng index rose percent 
4578,0, february finnish privacy and security software developer tectia oyj hel tec v said wednesday it has set up two strategic business units managed security and mobile authentication 
4579,-1,operating profit for the month period decreased from eur m while turnover increased from eur m as compared to the financial year 
4580,-1,operating profit for the month period decreased from eur m while net turnover increased from eur m as compared to the financial year 
4581,-1,operating profit for the month period decreased from eur m while net sales increased from eur m as compared to the financial year 
4582,0,operating profit for the month period decreased from eur m while net sales increased from eur m as compared to 
4583,0,operating profit for the sixmonth period decreased from eur m while sales increased from eur m as compared to the corresponding period in 
4584,-1,operating profit for the sixmonth period decreased from eur m while net sales increased from eur m as compared to the corresponding period in 
4585,-1,operating profit for the threemonth period decreased from eur m while net sales increased from eur m as compared to the corresponding period in 
4586,-1,in the first half of the bank s operating profit fell to eur mn from eur mn while net interest income increased to eur mn from eur mn in the first half of 
4587,-1,operating profit for the month period decreased from eur m while net sales increased from eur m as compared to 
4588,-1,operating profit for the month period decreased from eur m while net sales increased from eur m as compared to 
4589,-1,operating profit for the ninemonth period decreased from eur m while net sales increased from eur m as compared to the corresponding period in 
4590,-1,comparable operating profit for the quarter decreased from eur m while sales increased from eur m as compared to the third quarter 
4591,-1,earlier today geberit s finnish rival uponor oyj cut its fullyear sales growth forecast to pct from pct blaming tough conditions in germany and the us as well as currency factors 
4592,1,in the fourth quarter of atria s net loss shrank to eur million from eur million and net sales contracted to eur million from eur million 
4593,-1,operating loss totalled eur mn down from a profit of eur mn in the first half of 
4594,-1,operating loss totalled eur mn down from a profit of eur mn 
4595,-1,pretax loss totaled eur mn down from a profit of eur mn in 
4596,-1,the group s operating loss was eur mn down from a profit of eur mn in 
4597,-1,the finnish national carrier said net loss in april through june was euro million down from a net profit of euro million a year earlier 
4598,-1,it generated an operating loss of eur mn down from a profit of eur mn 
4599,0,the highest growth would be in china while weakening demand would continue in north america upm said 
4600,-1,upm said the move will lower net profit by x ac million us million in the second quarter mainly due to impairment charges 
4601,0,marubeni has participated in ghg green house gas emission reduction projects overseas obtained emissions credit from its projects and has provided these to japanese clients 
4602,1,the two companies will also partner in further developing raiso s cholesterol lowering brand benecol 
4603,0,below are consolidated unaudited results for amanda capital under ifrs reporting standards 
4604,0,below are unaudited consolidated results for aspocomp group under ifrs reporting standards 
4605,0,aspocomp group oyj stock exchange release december at pm according to the disclosure received today by aspocomp group oyj the share of henrik nyberg in aspocomp group oyj s share capital and votes has decreased below percent 
4606,0,sales fell abroad but increased in finland 
4607,-1,since the association s data do not cover sales figures from about small local breweries and sales of imported beer products the actual market shares of its members are smaller than those given in the report 
4608,0,total two offers were received by contracting authority for participating in this contract however the contract was allotted to affecto finland oy 
4609,-1,at pm the omx helsinki was pct lower at and the omx helsinki was down pct at on volume of mln eur 
4610,-1,at pm the omx helsinki was down pct to and the omx helsinki was pct lower at on mln eur turnover 
4611,0,compared with the ftse index which fell points or on the day this was a relative price change of 
4612,0,elcoteq se is europe s largest contract electronics maker and has set up a unit in bangalore in association with avista advisory of mumbai 
4613,-1,helsinki afx kci konecranes said that franklin resources inc s share of voting rights in the finnish cranes company fell last week to pct from more than pct in october 
4614,-1,in januaryaugust imports by sea in container lorry and trailer units fell by and exports by from the corresponding period in 
4615,0,liora s got a brandnew bag 
4616,-1,the airline s share price closed down slightly at x ac us in helsinki 
4617,-1,the omx helsinki ended pct lower at and the omx helsinki was down pct at on bln eur turnover 
4618,0,the podcast sees harple provide the lowdown on gypsii s platform which takes someone s location and demographic information to produce a contextual index of the world around them 
4619,-1,when this information was released on september nokia s american depositary shares fell by 
4620,0, among other finnish shares traded in the us stora enso closed pct lower at eur upmkymmene was up pct at eur and metso was down pct at eur 
4621,-1,finnish construction company yit is reducing the number of startups of marketfinanced residential units in to about from the previously announced 
4622,-1,at am huhtamaki was the market s biggest faller pct lower at eur while the omx helsinki was pct higher at and the omx helsinki was up pct at 
4623,-1,at pm the omx helsinki index was pct lower at 
4624,-1,at the close the omx helsinki was pct lower at points and the omx helsinki was down pct at points on over bln eur of turnover 
4625,0,body the credit falls due february 
4626,-1,capacity will ease at its seikku sawmill in pori and alholma sawmill in pietarsaari and result in people being laid off for around six weeks starting midmay it said 
4627,0,however two of the previously ordered sets will start producing electricity at the end of october it said 
4628,0,sales in local currencies decreased by percent while the number of subscribers rose by million to a total of million at the end of fourth quarter the company said 
4629,-1,the company confirmed its estimate for lower revenue for the whole than the yearago eur million usd m as given in the interim report on august 
4630,-1,the company expects its net sales for the whole to remain below the level 
4631,-1,the measures result from decreased demand in technical design and product information 
4632,-1,the omx nordic omxn index comprising the most traded nordic stocks on the nasdaq omx exchange closed down at points on thursday 
4633,-1,the repurchases shall decrease the distributable capital and reserves 
4634,-1, net sales for the period are expected to fall well below that of last year and the result after nonrecurring items is expected to be in the red 
4635,-1,in finland the bank of land reports its operating profit fell to eur mn in the second quarter of from eur mn in the second quarter of 
4636,-1,budapest august mti finnish electronics maker elcoteq will lay off workers at its plants in pecs s hungary at the end of september because of falling orders communications director for elcoteq s local unit zoltan krippl told mti on monday 
4637,-1,earnings per share eps in decreased to eur from eur in 
4638,-1,finnair s tallinnbased subsidiary aero as carried passengers a decline of on routes between helsinki and the baltic capitals and within southern finland 
4639,-1,helsinki afx kesko corp is expected to report a lower second quarter eps today due to tax charges but other earnings lines are seen higher yearonyear analysts said 
4640,-1,in q of bank of land s net interest income weakened by to eur mn 
4641,-1,adpnews aug finnish media group ilkkayhtyma oyj hel ilk s said today its net profit fell on the year to eur million usd m in the first half of 
4642,-1,operating profit for lower than outlook published earlier 
4643,-1,operating profit for continuing operations fell to eur mn from eur mn in the first half of 
4644,-1,revenue for the quarter totaled billion down percent from billion in the fourth quarter in 
4645,-1,sampo bank s market share of lending was down from in the first quarter of 
4646,-1,sanoma news advertising sales decreased by during the year 
4647,-1, october finnish environmental management company lassila tikanoja oyj hel lat v or lt said today its net profit declined to eur m for the first nine months of from eur m for the same period a year earlier 
4648,-1,finnish bank of land reports its operating profit fell to eur mn in the third quarter of from eur mn in the third quarter of 
4649,-1,finnish bank of land reports operating profit of eur mn in the first quarter of down from eur mn in the corresponding period in 
4650,-1,finnish electronics contract manufacturer scanfil reports net sales of eur mn in down from eur mn in 
4651,-1,finnish electronics contract manufacturer scanfil reports net sales of eur mn in the second quarter of down from eur mn a year earlier 
4652,-1,finnish exel composites a technology company that designs manufactures and markets composite profiles and tubes for various industrial applications reports its net sales decreased by in the second quarter of to eur mn from eur mn in the corresponding period in 
4653,-1,finnish geosentric s net sales decreased to eur in januarymarch 
4654,-1,finnish kemira s net sales eur decreased to eur mn in januaryjune from eur mn in januaryjune 
4655,-1,finnish plumbing and heating systems supplier uponor s net sales from continuing operations decreased by in to eur mn from eur mn in 
4656,-1,finnish plumbing and heating systems supplier uponor s net sales in continuing business operations decreased to eur mn in julyseptember compared to eur mn in the third quarter of 
4657,-1,finnish scanfil a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of eur mn in the first half of down from eur mn a year earlier 
4658,-1,finnish scanfil a systems supplier and contract manufacturer to the communications sector and the electronics industry reports its net sales totalled eur mn in the first half of down from eur mn in the first half of 
4659,-1,finnish scanfil a systems supplier and contract manufacturer to the communications sector and the electronics industry reports net sales of eur mn in the first quarter of which are only a per cent smaller than in the corresponding period in 
4660,-1,finnish shipping company finnlines of the grimaldi group reports its net sales decreased to eur mn in januaryjune from eur mn in the corresponding period in 
4661,-1,cargo traffic fell yearonyear to tonnes in september 
4662,-1,cash flow after investments amounted to eur m down from eur m 
4663,-1,cocacola was the market leader of manufacturers with a market share of down from the corresponding period in 
4664,-1,comparable operating profit decreased to eur mn from eur mn in the corresponding period in 
4665,-1,consolidated operating profit from continuing operations decreased by to eur mn from eur mn in 
4666,-1,consolidated pretax profit decreased by to eur mn from eur mn in 
4667,-1,device volume in the area decreased by to mn units 
4668,-1,diluted earnings per share eps declined to eur from eur 
4669,-1,diluted earnings per share eps fell to eur from eur 
4670,-1,down to eur m h august finnish media group ilkkayhtyma oyj hel ilk s said today its net profit fell on the year to eur m in the first half of 
4671,-1,earnings per share eps amounted to eur down from eur 
4672,-1,earnings per share eps in decreased to eur from eur in 
4673,-1,earnings per share eps in the first half of amounted to eur down from eur year ago 
4674,-1,finnair s total traffic decreased by in terms of revenue passenger kilometres 
4675,-1,finnish business software group affectogenimap oyj said its net profit halved to mln euro mln in the first nine months of from mln euro mln in the same period of 
4676,-1,finnish financial software solutions developer basware oyj said its net profit fell to euro mln for the first quarter of from mln euro mln a year earlier 
4677,-1,finnish glass technology company glaston oyj abp net profit decreased to mln euro mln for the first nine months of from mln euro mln for the same period of 
4678,-1,finnish management software solutions provider ixonos oyj net profit decreased to euro for the first quarter of from euro mln for the same period of 
4679,-1,finnish media company talentum oyj s net profit decreased to mln euro mln for the first quarter of from mln euro mln for the same period of 
4680,-1,finnish metal products company componenta oyj net profit went slightly down to mln euro mln for the first half of from mln euro mln for the same period of 
4681,-1,in a separate announcement to the helsinki stock exchange atria revealed that the company s third quarter profits declined from eur m in the third quarter of last year to eur m in this year s q 
4682,-1,in the fourth quarter of net sales decreased to eur mn from eur mn in the fourth quarter of 
4683,-1,insurer axa par cs slid by to eur after citigroup and ing slashed their targets on the stock 
4684,-1, adp news feb finnish wood products technology supplier raute oyj hel rutav said today its net profit decreased to eur million usd m for from eur million for 
4685,-1, adp news feb finnish construction company lemminkainen oyj hel lem s said today its net profit decreased to eur million usd m for from eur million for 
4686,-1, adp news feb finnish broadband data communication systems and solutions company teleste oyj hel tlt v said today its net profit decreased to eur million usd m for from eur million for 
4687,-1, adp news jan finnish mobile phones maker nokia oyj omx nok v said today its operating profit decreased to eur billion usd bn for from eur billion for 
4688,-1, adpnews may finnish cutlery and hand tools maker fiskars oyj abp hel fisas said today its net profit declined to eur million usd m in the first quarter of from eur million in the correspond
4689,-1, adpnews oct finlandbased it consultancy tieto oyj hel tie v said today its net profit plunged to eur million usd m for the first nine months of from eur million for the same period o
4690,-1,market share decreased on the route between helsinki in finland and tallinn in estonia by percentage points to 
4691,-1,net profit fell by almost half to â million from â million at the end of 
