text,finance
youre probably watching obvious items like your credit cards and making payments on time but there might be some forgotten items causing problems with your credit and dragging down your score,1.0
walmart should serve frugal shoppers well in the absence of an aldi the items in cheapisms shopping cart which included,1.0
bitcoin transactions unlike credit card purchases are irreversible if you buy merchandise with bitcoins and the merchant fails to deliver that money is now securely in his hands there will be no third party company to go to bat for you,1.0
when it comes to debt there really are no free lunches indeed it is always harder to get out of than it is to get into the best thing you can do is to change your own thinking when it comes to money when you are in debt even the price tag has a price tag,1.0
if you havent yet discovered the simplistic beauty of filing your taxes online let me tell you youre missing out you plug numbers into an app and the app makes math happen and then youre done,1.0
ninetynine percent of personal finance can be summarized in nine words work a lot spend a little invest the difference master that and the other 2999 billion words are filler,1.0
according to the irs about 28 percent of taxpayers wait until these last weeks to prepare their taxes if youre among those that procrastinated this year here are six reasons to file your taxes before the april 15th tax deadline,1.0
after all selfinterest drives everybodys behavior to some extent the problem however arises when a financial advisors selfinterest conflicts with yours,1.0
theres simply no getting around it poor credit scores make life more expensive,1.0
using information released by the white house and the per capita personal income of 42693 according to bureau of business and economic research gobankingrates calculated how the average americans 2013 federal income tax bill breaks down,1.0
you can use the same payment method that you use to make your scheduled payment just bear in mind that the relevant date is when the payment is credited by the lender not the date when you sent it,1.0
spring cleaning your finances means first taking a bigpicture look at your financial health and then clearing out the cobwebs that muck up your monthly budget,1.0
how does starting at age 62 66 or 70 impact your retirement income as you figure out when to start social security here are five key questions to consider,1.0
if you have a credit or debt question youd like to ask just click here and ask away the plain language of the fdcpa prohibits,1.0
knowing the difference between a credit score and credit report can help you make the right financial decision when it comes to applying for lines of credit and can also help you get better interest rates on loans,1.0
no credit history means no credit score and no credit score makes lenders hesitant to give you even small amounts of credit so how does anyone get credit in the first place,1.0
investors over the years have told me that they have it all worked out ive got a will a trust and spoke to an attorney often those instructions were done years ago sometimes decades ago,1.0
i believe this will spur economic growth without increasing debt because us notes can be printed and spent into circulation,1.0
to the land of way beyond beyond banking and beyond receipts there is also a growing trend towards alternative payment,1.0
its almost that time again  where do you put your hardearned money from the federal government what would the satc women do,1.0
just imagine if the salesperson told you what was really going to happen normally this dress is 250 but were having a,1.0
dont avoid the elephant in the room address your bad credit frankly and honestly,1.0
someone who uses an outofnetwork atm five times per month is looking at a monthly expense around 20 to 25 or 240 to 300 per year,1.0
you want to make sure youre paying down your debt as quickly as possible first pay at least the minimum amount due and pay it on time each month,1.0
its also important to communicate with your spouse are you both fully aware of your financial situation is your spouse,1.0
you made one statement that concerned me when you said loan forgiveness is only available for graduates thats actually,1.0
before you swipe these two tricks carry more risk than paying via direct deposit or a check in fact i would only consider,1.0
paying for college is costly  but there are some tax benefits that can help parents who are footing the bill or students who are independent,1.0
lets not allow the perceived hopelessness of your situation fester and lead to more debilitating anxiety and deep depression,1.0
whether its credit card spending or the secret cash stash its not healthy for a marriage to have secrets  financial or otherwise broken trust and hurt feelings from financial secrets will put a wedge between a marriage often the damage is irreversible,1.0
if you are in your 20s and in debt it can seem like a gargantuan task to throw that monkey off your back do not despair my young friend it may seem impossible to clear that debt but its actually much easier than you think,1.0
its still all too easy to get ensnared in a nasty debt trap that could derail your finances and prevent you from accomplishing your dreams,1.0
learn about your options if you miss the march 31st deadline unless you have a life changing event like getting married,1.0
so you just got your tax refund in the mail what are you going to do with it chances are youll probably end up spending it on something you dont really need why not make your money work harder for you,1.0
taking the leap into home ownership is a big deal long considered the american dream it signals an entry into adulthood that some people crave millennials are joining the party  the average firsttime homebuyer in the us is 31 years old before you join the ranks here are some things to do,1.0
recently the cfpb issued a report stating that common complaints from consumers are regarding errors in their credit reports,1.0
i do love the art of minimalism minimalism is an approach that assumes less is more or to simplify sometimes it can be really hard to implement in different areas of our lives especially with our finances,1.0
just as i left my office a slight drizzle began determined to get my taste of this welcome warmer weather i pulled a chair under an awning and ate taking in the gentle sound of raindrops the occasional flecks of water hitting my skin and the colors of the sky and greenery around me,1.0
the scammers are ahead of the experts on selling student loan solutions its not unusual at all for me hear from people who were charged 2000037000 for student loan help thats available for free,1.0
at this point i can never even imagine a reality of owning a home or business until these loans are paid off which is still at least 10 years away is there anything i can do to make a solid impact on my debt and start reversing the cycle,1.0
we need to be reminded that affordability is not simply a function of cash flow but a price and expected value consideration after all,1.0
when it comes to buying a house you have to make lots of decisions you have to figure out which neighborhood you want which school district how much of a down payment to make etc one of these decisions is whether you will take out a fixedrate or adjustablerate mortgage,1.0
come election time they say that americans traditionally vote pocketbook issues over foreign policy in todays global economy though it is getting harder to distinguish the two,1.0
you are already invested in your employer more than you think its also tempting to think that you should invest in what you know and so hold your employers stock,1.0
when a small momandpop shop slaps on a small convenience fee for an instore purchase with a credit card it is likely confusing the term for a surcharge under a 2012 ruling merchants cannot impose a credit card surcharge of more than 4 percent of the transaction,1.0
six digits of debt are intimidating especially when youre a single homeowner but at 29 years old and just 15 months after buying my house ive already paid 100000 off my mortgage and i plan to pay the other 155000 off before i turn 31,1.0
its amazing how the word finances immediately throws us headon into our current circumstances from this standpoint you may not see many options for what to do from a personal financial perspective,1.0
if you know people in your family or circle of friends who still havent shopped for health insurance on one of the marketplaces either because theyre worried about the cost or because they have no idea how it all works feel free to use the information below to help clear things up,1.0
the top three tax scams in the irs dirty dozen tax scams for 2014 are identity theft telephone scams and phishing,1.0
the average tax refund is around 3000 if you are lucky enough to get a refund that may not sound like a lot but there are some interesting ways to leverage that return,1.0
when a married couple purchases a house with the help of a mortgage they become subject to a wide range of legal rules and custombased practices at every stage of the process,1.0
since it was introduced fafsa has been simplified in 2009 it took as much as an hour and half to fill out today intuitive online software lets parents and students skip irrelevant questions and load financial info directly from the internal revenue service website,1.0
because everyones search just like every ones passion is different there is no one right recipe no matter how many followers on twitter how slick the web site or facebook page or how alluring the cover of the book there is no one right recipe,1.0
consider this scary statistic in 2010 four out of 10 families headed by someone age 45 to 64 had nothing set aside for old age,1.0
reaching financial independence requires some effort sacrifice and learning on your part many people shy away from planning their finances because they lack an understanding of economics and financial markets ive found that managing finances wisely depends on some basic principles that anyone can understand,1.0
even if you dont get a traffic ticket cause a car accident or have a teenage boy in the household you could end up paying more for insurance for these five lesserknown reasons,1.0
yes you only live once that is an inescapable truth that applies to us all what is not true is that you have to just get by financially in order to really live you can really live right this very moment and save for your future,1.0
here goes closing or canceling a credit card starts a snowball effect that will give your credit score a wallop it may not be able to stand,1.0
merchants basically get it  to many of them groupon looks less like an innovative advertising mechanism than a loan broker arranging bundles of small loans from consumers and taking a substantial cut consumers dont often see this side of the equation,1.0
ive seen clients get into financial trouble in spite of making high salaries some are doctors lawyers or engineers  educated professionals who earn sixfigure incomes strangely enough though education doesnt necessarily lead to sound financial decisions,1.0
before the affordable care act aca there was no easy way to shop for a health insurance plan but the aca has standardized health insurance marketing which makes it easier to compare plans applestoapples so now you can get right to it in just two steps,1.0
despite their freedom from financial concerns pets can actually teach us some useful lessons about what to doand what not to dowith money,1.0
recent changes in household balance sheets can be viewed as a glass halffull or halfempty but there are some traps lurking behind an apparent reduction in overall debt,1.0
as with most things taxrelated choosing whether to file jointly or separately as a married couple is a highly individual and complex decision thats why we consulted two certified public accountants to find out how common it is for a married couple to file separately what it means for your taxes and in which situations it may apply,1.0
while access to credit enables us to carry these kinds of debts they hurt our ability to gain more access to credit  so the bigscreen television you buy today could well be the one thing that prevents you from getting a mortgage on the perfect house next year,1.0
· people wishing to monetize their status as senior contributor or mega maven or whatever should be able to tradeup to the,1.0
we cant give you an ultracomprehensive summary of irs codes within a single article but we can point out a handful of tax laws that should be near the top of your radar,1.0
because different products have different features it is important to read the prospectus for details including charges investment choices death benefits payout options and other features,1.0
it always amazes me that clients dont understand how important is to be accurate,1.0
i can try to adultify my apartment all i want but one thing remains truemy finances need to be handled and im the only one who can take control of them,1.0
many of my followers are incredibly diligent about their financial health they pay their bills on time check their credit,1.0
it turns out that there seems to be tiny little vulnerability in the bitcoin protocol arent there supposed to be builtin safeguards with the exchange mechanisms,1.0
people usually get better at things over time were better farmers faster runners safer pilots and more accurate weather forecasters than we were 50 years ago but theres something about money that gets the better of us,1.0
since the new health insurance exchanges launched last october theres been a seemingly endless stream of news stories mostly about rollout problems health insurance cancellations enrollment numbers or personal anecdotes that are quickly repurposed as political fodder but what about the shopping experience,1.0
here are five things you can do to protect your good financial name in the event that stars once aligned go spinning off into the cold universe and you find yourself thrust from loving cohabitation into relational isolation,1.0
as you do well in life its not the cost of choices that drives scarcity its distributing finite time over them that does,1.0
in all seriousness its clear from this study and many others that people are quick to say they want more choices and options when asked about nearly anything this thinking can go a long way in retirement savings as well,1.0
as a kid i thought my dad was cheap but as it turns out hes just smart he knows whats important to him and what isnt those priorities are reflected in the way he spends his money,1.0
even when the balance is paid on time every month credit card use imposes a huge hidden cost on users  hidden because the cost is deducted from what the merchant receives then passed on to you in the form of higher prices,1.0
the stock market had an awesome year last year rising roughly 35 percent many investors inspired by the markets strength have now decided they want to get in on the gains however now is not the ideal time to put money to work in stocks in fact its a horrible time to do so,1.0
if youre looking to make a bigger social impact with your investments this year you have many options here are five ideas to help you get started,1.0
over the first five weeks of 2014 the us stock market declined by roughly 5 percent is that a buying opportunity or the beginning of more serious trouble,1.0
that this question gets asked with increasing frequency is an indication of how far the bitcoin phenomena has come,1.0
money can become an addiction like anything else it can control your life and to be honest its probably the only thing in my life that at times has become an obsession,1.0
lots of people honor traditions some people eat turkey on thanksgiving some people bake an apple pie on independence day me i abide by a longstanding tradition as well i yank my hair out every april when i attempt to file my own taxes,1.0
depending on certain factors it could be a great idea to put some portion of your portfolio into high risk assets like startups but before you do there are three major factors you need to consider to make sure startup investing is appropriate for you,1.0
just like how your relationship status affects how you spend valentines day it can impact your taxes,1.0
our interest in getting the best financial support possible from the best school for abby helped me discover a way of potentially lowering college tuition by a significant amount read on  it could save you tens of thousands of dollars,1.0
its high time i retire a little bit now in my midthirties while happy healthy and with a loving wife and two young children who are as game as i am for family adventure,1.0
the next time youre ready to buy a car or want to buy a car for your son or daughter you may want to forgo buying one from a relative,1.0
i thought it would be valuable to take a lesson on fear from legendary investor warren buffett after an epic run in 2013 stocks have taken a breather to start the new year  if you read the recent headlines youd probably be scared stiff,1.0
in terms of stocks the first quarter of 2014 is expected to be riddled with challenges fund managers sold shares to secure,1.0
to err is human if youre filing form 8379 titled injured spouse relief you will have some thumbtwiddling to do while,1.0
if you didnt make a financial or any resolution when the clock struck midnight on jan 1 thats okay  its not too late consider making one right now following these three simple rules of resolutions,1.0
i took my debt by the horns and rode it right out of my life,1.0
bottom line is this it makes cents pun intended to ask for a better price what do you think do you bargain or not,1.0
the right tool for the right job can make all the difference  not only does the right tool improve the quality of any job but it also makes the work more enjoyable  this fundamental truth applies to everything from carpentry to auto repair  it also applies to investing,1.0
while mortgage rates fluctuate daily and the interest rate youll pay on a home loan depends on multiple factors most mortgage experts anticipate an increase in average mortgage rates by the end of 2014,1.0
with the cfpbs new abilitytorepay rule and lenders still leery after the real estate crash how can you best show a mortgage lender that you can handle a home loan,1.0
its bad enough that major retailers havent protected us dont make it worse by creating your own vulnerabilities,1.0
here it is the single most toxic fossilized hammereddown maxim our culture  along with most of the barely civilized world  lives by pounded into our fundamental ethos since birth,1.0
by shopping smarter there are ways to stretch your grocery dollars when youre shopping the aisles and even after you get your food home here are 12 tips for making the most of every dollar spent,1.0
what does life in the aftermath of a zombie apocalypse battling zombie hordes dealing with predatory human survivors and trying to maintain ones humanity in a hostile world have in common with the struggle to prepare for and survive retirement actually quite a bit,1.0
dont let anyone use a fear tactic to scare you into thinking all credit card use will end in financial ruin,1.0
online bill pay smart phone apps special calculators email alerts sent to you from your bank all these things are your friend hang out often,1.0
where should you invest how can you invest how much should you put away and how should it be earmarked these are all important questions when looking at creating a savings plan for children here are a few tips to help you get started,1.0
wouldnt it be great if you could have a continuous stream of income deposited into your savings andor checking account you wouldnt have to worry about paying the bills on time or having money to buy groceries for your family,1.0
an hsa is one aspect of an overall healthcare strategy that can be a helpful planning tool and help you save money on the high costs of health care,1.0
need all those cable channels need that gym membership if you only go once a week,1.0
obamacares individual mandate is kicking in this year and uninsured americans will soon face a penalty however that penalty remains a confusing and widely misunderstood aspect of the new health care law,1.0
fortunately with the help of financial tools consumers can keep a close eye on their accounts for any suspicious activity with these free tools,1.0
the news is already filled with advice on how to build better finances or warnings that americans balance sheets are tilted too far toward debts and not enough toward savings yet following the advice or heeding the warnings is easier said than done without policies that help families and individuals save and build assets,1.0
push the spandex and marathon aspirations to the side for a minute new years resolutions shouldnt just be about physical fitness,1.0
the buildup to the 2014 super bowl has focused as much on the weather as it has on the seahawks and broncos given how unpredictable winter weather in new jersey is it makes a pretty good metaphor for the uncertainties you face in building your retirement nest egg,1.0
the human brain is pretty wellequipped to handle immediate problems and issues but its not so hot at making plans for the future if we allow our brains to make default decisions well all end up cursing our younger selves from the retirement home,1.0
granted the term spousal refusal sounds meanspirited  should an individual be allowed to legally walk away from his or her spouses longterm care bills some background on the subject may lead you to respond affirmatively,1.0
when people talk about the keys to good health they always talk about balancing mind body and spirit however i believe they are missing the key ingredient of financial health health and wealth are interconnected and if any of the pillars of health are disturbed it can cause sickness and even death,1.0
do you have performance envy 3 your portfolio may be less risky if you have a diversified portfolio you probably took,1.0
with all the unique moneymaking opportunities available many people are finding that they can earn a few extra hundred dollars a month by thinking a little outside the box,1.0
implementing lower loan limits is an important and appropriate step as private capital returns to portions of the market and enables fha to concentrate on those borrowers that are still underserved,1.0
start by developing a list of financial resolutions you want to achieve before retirement keep them simple and keep them doable then narrow that list down to the ones you want to achieve this year here are a few simple steps that can pack a lot of punch,1.0
a home purchase is often the largest financial decision of your life protecting yourself requires above all a solid understanding of the valuation methods out there so that you can ask the right questions,1.0
in the aftermath of the 2008 economic meltdown wealth owned by households of color declined dramatically as home values collapsed especially in urban areas the wealth of the richest 1 percent also dropped but rebounded quickly in subsequent years,1.0
jumbo loans  high dollar loans typically starting at 417000 in most areas or as high as 625501 in highercost markets  will see a lot of changes in 2014,1.0
whether bad credit results from the legitimate credit holders irresponsibility or from identity theft your ability to buy a car rent a nice place purchase a home or even get employment can be severely stifled,1.0
the truth is if you were to continue your same spending habits past today even with a bigger paycheck you would soon find yourself in the same economic position despite the fact that you have more money,1.0
many job search expenses are tax deductible and knowing what job hunting deductions you qualify for and having your receipts in front of you when you file your taxes can save you some money when you file your taxes,1.0
the cost of a merchant data breach  whether it is at a large national merchant or a local merchant  can be significant for credit unions of all sizes  because of credit unions cooperative structure the cost of such breaches are ultimately borne by credit union members,1.0
the sheer volume of paperwork in the new applications can be daunting but dont lose heart heres a look at what you can expect in a 500 page mortgage application,1.0
having a healthy savings account is a great way to start building your financial foundation its essential to have an emergency fund that you can use when an unexpected bill hits your mailbox or when tragedy strikes,1.0
a new year feels like a new beginning and the tradition of making resolutions solidifies that notion adopt these three resolutions to control your financial stress and make 2014 the year of swollen saving accounts,1.0
consumers often begin checking their credit report and scores a few months before buying a home or refinancing a mortgage realizing that a higher score can save them thousands of dollars they are then left trying to improve their score fast,1.0
if you are considering buying an annuity it is important to take your time to understand exactly what you are buying and know it will meet your needs,1.0
it has been widely reported that the last recession and subsequent sluggish recovery were especially brutal for millenials the sleeper story is the subsequent impact all that joblessness has had on parents of millenials,1.0
boys you have some catching up to do,1.0
however unlikely some developments may be when nothing has happened yet it is always possible to have high hopes for the new year here are several key questions about what economic developments 2014 will bring,1.0
there is really very little to be gained by passivity in charitable giving make your investments in issues and in organizations that matter to you you will be far less likely to fall for anything bogus,1.0
what percentage of gdp is spent on pensions at what age are people exiting the labor market what is the poverty rate for those over 65,1.0
ive come to the conclusion that i dont need all the latest new stuff on a car maybe its maturity or frugality i much prefer the freedom of not owing money on a car but thats just one reason,1.0
by flipping the script from a place of scarcity and hopelessness to one of looking into options you put the power to control your finances back into your own hands,1.0
its a new year and time to begin that 2014 budget and begin those saving resolutions there are some items that are going to increase this year,1.0
not to be confused with consolidating a loan when you refinance a loan new lender effectively pays back your old loan and you get issued a new loan at a potentially lower interest rate with a lower required monthly payment,1.0
parents and grandparents might need to work together to develop a strategy so that their student will be able to receive the gift of a college education a 529 plan is just one piece of the puzzle when it comes to paying for college these days,1.0
there was plenty of gloomy economic news throughout the year yet despite all those economic issues the stock market ended the year at record highs with the dow up 25 percent and the sp 500 up nearly 30 percent,1.0
what happens when a generation said to be far less conspicuous in its consumption confronts human nature  the personal growth and fulfillment at the top maslows hierarchy of needs occupies the floor just above esteem  defined by status achievement and reputation,1.0
according to forbes magazine the highest median home price in the nation is 6665231 in zip code 94027 in atherton just north of the silicon valley,1.0
selecting a financial advisor is a critical step to managing money whether its for retirement handling an estate or inheritance planning for large future purchases such as investments or a combination of factors,1.0
well sometimes you are up and sometimes you are down  out of work my client figured that he could call those he had helped who were now in position to help him life doesnt work that way,1.0
many of us spend more time watching tv shows we dont even like than we would need to fix our finances just follow these seven easy tips and not only will you be on the road to financial stability youll also realize how easy it is to stay on course,1.0
remember money is a tool it can be used to build or destroy your financial life you determine how its used budget in fun and enjoyment like your bills and savings they too are important and essential to your quality of life,1.0
you may find it easier to control your budget with cash or a debit card than with a credit card credit card interest rates are not your friend carrying only small amounts of cash will help keep you from making unnecessary impulse purchases,1.0
take a guess how many americans earn 50 million or more per year answer 199 earn a wage or salary of over 50 million a year which turns out to be about 117000 daily why are these fellow americans interesting,1.0
why do so many of us fail to keep our monetary goals even when we know determining to save more or earn a raise or to stop racking up debt on the credit card are all actions that will enormously benefit our financial lives,1.0
its that time of year to make a promise to yourself to start doing something good or stop doing something bad on the first day of the year here are three simple tips to help keep you financially fit in 2014,1.0
most of us have experienced a cash crunch at one time or another and thought i need a miracle for these three people a money miracle is exactly what they got,1.0
for many americans the past few years have been a rough ride and any improvement is welcome however we would be fooling ourselves if we believed we were on a path toward a healthy economy or that the recession was solely to blame,1.0
sometimes the goal we think we want to reach is not really the one that best serves us or accomplishes what we want for ourselves to make sure we are working towards the right goal we need to clarify what it is we really want,1.0
jk rowling has given away about 160 million dollars thats a lot of good being done by one very good talented and successful,1.0
will you get rich making coffee at home heck no but close to 40 percent of the population doesnt even have a damn savings account,1.0
while student debt can place an enormous burden on graduates entering the workplace so can having parents without ample resources in their retirement years,1.0
so here is the really odd part of your statement since no more payments would be able to be solicited for the accounts listed,1.0
huffington post reader question i just published this new article which gives new details on how to lower your parent plus,1.0
the applicant who sent the email wanted an answer to one simple question were the changes justified or not,1.0
life is like a box of chocolates you never know what youre gonna get investing is the same way,1.0
the day after christmas means a lot of different things to a lot of different people  obligatory gift returns postchristmas sales pouring the last of the eggnog in your coffee an end to holiday music in public spaces and on public airwaves,1.0
this post is about altering perspectives on what has been ingrained in our minds by our culture and our society its about taking the idea that things are what they are and throwing it out the window because that certainly isnt always true,1.0
as you hit the stores this season i want you to be vigilant on these scams because the crooks that commit them will take advantage of you when it is the busiest and youre focused in a different direction,1.0
the affordable care act is causing a lot of confusion amongst consumers if youre uninsured or are otherwise considering enrollment in the new marketplace here are some common mistakes to avoid in navigating the tricky road to coverage,1.0
the irs announced this week that they will start processing tax returns on friday january 31 2014 so what can you do in these final few days of the year to help lower your taxes for 2013,1.0
between checking in as you change locations updating your relationship status tweeting your passing thoughts and of course posting selfies it seems no activity is too trivial to escape reporting so how about putting this trend toward selfreporting to good use,1.0
as youre wrapping up your finances for 2013 you may want to think about making a few moves that could mean more money for retirement a smaller tax bill and perhaps some new eyeglasses,1.0
with the end of 2013 quickly approaching make sure you take some time to get yourself and your taxes squared away not only can you lower your tax obligations but you may also be able to get a bigger tax refund,1.0
getting back on your feet financially can seem like a daunting task however when you look at the alternatives if you dont therein lies the motivation to get started on a plan taking you back to the road called financial independence,1.0
credit cards are really good tools to help build your credit history but you need to review your cards regularly to ensure that you are being charged what you should be charged for,1.0
when going to look at an apartment bring copies of pay stubs copies of prior years tax returns and any proof of additional income it will not only provide proof of income but also of being an organized person who is serious about taking care of business,1.0
black friday and cyber monday are stark reminders that christmas has become the most wonderful time of the year for retail when the main focus of the holiday is on what did you get we miss out on the true spirit of the holiday season,1.0
the euro has happened  but is it a bad idea  will it last  despite the reality of the fullblown depressions in southern europe and pauperization of the middle and working classes there european economists have not changed their tune,1.0
the temptation to overspend is extremely strong when people do their holiday shopping the truth is that some shoppers have more selfcontrol than others its easy to come up with all kinds of anecdotes to illustrate this point but only research can paint an accurate picture of what is going on,1.0
with tweens spending a reported 43 billion of their own money this year  averaging an insane 2000 per kid  we need to teach our kids how to fend off aggressive marketing tactics and remind them that it is the thought after all that counts,1.0
the bottom line is if you have a financial goal you need to make a new years resolution your wallet and your future self will thank you,1.0
as a part of this ruling couples have the option to go back and amend their last three years tax returns if they would have received larger tax refunds by filing a joint tax return,1.0
as property values across the nation are on the rise property taxes on a primary residence are unlikely to go down without a bit of effort and knowing where to look for savings,1.0
the worst penalty isnt a lump of coal in your stocking its a lowering of your credit score  something that impacts your future cost of credit and even the cost of homeowners and auto insurance,1.0
hiring a financial advisor means taking a giant leap of faith heres my hardearned money make it grow you are putting your financial future into their hands the investment process can seem complicated convoluted and confusing,1.0
why should freelancers forget about any kind of relief when they fill out their tax forms,1.0
americans are getting serious about saving for college a record total of over 205 billion has been invested in 529 higher education savings plans as of june 2013 according to the nonprofit college savings plan network,1.0
the cost of child care may be a large percentage of your salary now but your salary today is a fraction of what it can be in the future if you stay in the workforce and nurture your career along with your children,1.0
healthy credit is such a reward but sometimes you have to get through the details and sometimes even a hard phone call or two to get that reward,1.0
beyond allowing many more people to sign up for plans a key upgrade is the new plan comparison tool,1.0
recent drops in interest rates have prompted millions of households to refinance their mortgages borrowers who refinance need to familiarize themselves with tricky tax rules on what is or isnt deductible for interest payments here are some reminders on how the rules work,1.0
if youre trying to save money but cant seem to stop yourself from spending on indulgences here are a few tips to help fake selfdiscipline baby steps,1.0
ive been a landlord for seven years and have had dozens of tenants that i simply cant stand they irritate me cost me a lot of money and make my life a stressful nightmare now i know you think that you arent one of those tenant but how sure are you,1.0
about 110 million taxpayers got a tax refund last year  that is about three out of four filers or 75 percent of all taxpayers  a tax refund is a refund of your money  getting it sooner is always better than getting it later,1.0
come the holiday season theres a mad rush to buy gifts for loved ones many consumers dive in head first in pursuit of the best deals for a playstation 4 xbox one or ipad  at the expense of a balanced budget,1.0
handwringing business reporters say that because the stores were worried about a soft season they ordered 2 percent fewer toys this year which is probably a lot of toys its one of those christmas danger stories not enough toys,1.0
3 total the points spouse 5 daughter 3 son3 mom and dad3 sister and brother in law 2 niece 2 nephew 2 teacher 1,1.0
its hard to say whether the economy has been naughty or nice this year employment growth has been up and down all year raising hopes and then dashing them in a continuous cycle even so suppose you indulged the economy by letting it make a holiday wish list,1.0
graduating from college and entering the real world can easily put you in a state of anxiety you may have the world at your feet but that world involves dealing with money  something many of us were never really taught to do properly,1.0
it isnt worth risking your hard earned savings,1.0
money is a yearround problem  not just a holiday concern and the simple domino effect is that money problems cause stress and we have solid research showing that employees falter with more stress and work better with less,1.0
you own part of the company aka a share in the company the price of that share can fluctuate given what people think the company is worth or will be worth and what they are willing to pay for a share,1.0
you and many american taxpayers may be in danger of leaving some of your hardearned money on the table and otherwise losing some tax benefits you otherwise deserve and can get quite easily,1.0
whatever causes you stress this holiday season  whether it is juggling family and social obligations finding the right gift for everyone or planning travel  a sure way to enjoy the holidays more next year is to establish a savings plan for managing spending in 2014 which will be here before you know it,1.0
during the holidays an estimated 75 percent of americans plan to donate to charity but what many dont realize is that they can turn their generosity into tax savings by claiming a variety of donations on their tax returns,1.0
as you shop for your children or grandchildren this holiday season dont forget to include some gifts that teach lessons about money and set them on a path to financial learning,1.0
saving money on car insurance isnt as hard as it might seem if you keep these tips in mind,1.0
eventually i had my own epiphany recycling is basically about saving  and that i understand for a personal finance geek like me extending the life of everyday items is music to my ears,1.0
want some good thanksgiving news heres how much the afbf predicts youll spend on each dish and how you can save a little bit extra,1.0
before you make your contributions take a minute to make sure you are not being scammed and your donations are tax deductible  unfortunately there are many unscrupulous people using major disasters and the holidays to impersonate charities,1.0
are you a grandparent thinking of helping out a grandchild fund their college expenses be aware of 529 plan structures to ensure that your gift doesnt turn into a bomb that destroys your grandchilds financial aid,1.0
it is virtually impossible to see the devastation after typhoon haiyan in the philippines or last weekends tornadoes in the midwest and not feel a tug on your heartstrings but charity scam artists use that nearuniversal empathy to steal from survivors of these terrible events the help that they need,1.0
when you pay off your debt accounts and regain control of your finances its like plugging the holes in your bucket and being able to use the money as you see fit no more siphoning away your hardearned money,1.0
i suggest that the simplest way to eliminate spoiling is through the use of one word budget when it is consistently explained that budgeting requires planning and saving youll be able to respond to requests calmly,1.0
emerging online shopping platforms do more than just make shopping attractive to the casual consumer they give you the tools to get what you actually want rather than what the online retailer wants you to buy,1.0
why am i writing all this everyone has an obama care story and this is mine i hope our legislature will soon grasp that the ranks of the selfemployed are responsible valuable members of society and should not be swept under the rug,1.0
the holiday season is a time to give back to those who are less fortunate and if you are considering making a donation from your credit cards rewards be aware of the tax implications involved with this type of donation,1.0
thanksgiving is nearing and december is right around the corner ive said it beforeits never too early to start thinking about your tax situation taxes are always complicated seemingly ever changing and so is your life,1.0
the phrase that you need to know is fiduciary standard the fiduciary standard is a code of conduct for the approximately 10500 registered investment advisors who are regulated by the us securities and exchange,1.0
retirement is becoming real for preretirees and many are concerned about whether they are really retirement ready  no matter the source  holidays retirement work or family  stress can take a heavy toll on your health mental state and wallet,1.0
if i had it to do over again i would have given myself some context for how much money 20000 or 30000 really was i would have spent some time thinking through each of my options to weigh whether this was a worthy investment or not,1.0
many people step up to act as their parents or other loved ones financial guardians without thinking through the ramifications  in particular the serious commitment of time and effort required to manage the finances of a second household,1.0
his mission is to not only to expose the true nature of how the industry operates but also to share the message of capitalism and the truth about central economic planning which he believes is the root cause of so many peoples retirement planning challenges,1.0
unfortunately the department of labors version of transparency is to create a mountain of additional paperwork that nobody understands but the bureaucrats responsible for creating it,1.0
there is a looming crisis that threatens to confine a generation of young americans to a life of limited opportunity and low prospects consider this statistic by 2018 45 percent of all jobs will require an associates degree or higher,1.0
whether you are considering purchasing or selling commercial property quantitative research will help you to negotiate the best deal possible,1.0
school expenses dont just happen once a year even if you checked off every item on your kids backtoschool shopping list dont put away your wallet just yet,1.0
there is no more noble a contribution to society than participation in the service of the defense perpetuation and safety of this country the tax benefits that are in the law are yours and you have earned them  it is the least the country can do to thank you for your service,1.0
paying additional fees for a credit card or bank account might not sound smart but it can sometimes prove rewarding forking out money for fees is something to consider before you overlook places you could be saving,1.0
you already know that its very important to have a financial plan but if you cant stand the thought of working with numbers you might be reluctant to put your strategy together thats a quandary you dont want to be stuck in the good news is that the solution is far simpler than you imagine,1.0
it is our responsibility to make sure that our children are well prepared to make financial decisions,1.0
but today hooray dominique strausskahn did not become president of france and remain director of the international monetary,1.0
